id,name,team,oppName,outcome,method,weightDiv,year
12228,Felipe Cesar,Barbosa Jj (B9),Rafael Anjos,L,Referee Decision,82KG,2023
12229,Felipe Cesar,Barbosa Jj (B9),Declan Moody,L,Referee Decision,ABS,2023
12230,Felipe Cesar,Barbosa Jj (B9),Clay Mayfield,L,Points,85KG,2023
12231,Felipe Cesar,Barbosa Jj (B9),Oliver Taza,L,Ebi/Ot,83KG,2023
12232,Felipe Cesar,Barbosa Jj (B9),Omer Emanoely,L,Inside Heel Hook,85KG,2023
12233,Felipe Cesar,Barbosa Jj (B9),Matheus Spirandeli,L,Pts: 2X0,88KG,2024
12235,Felipe Cesar,Barbosa Jj (B9),Thiago Sa,W,Pts: 8X4,88KG,2014
12236,Felipe Cesar,Barbosa Jj (B9),André da Silva,W,Points,ABS,2014
12237,Felipe Cesar,Barbosa Jj (B9),I. Schneider,W,Heel Hook,ABS,2014
12238,Felipe Cesar,Barbosa Jj (B9),Cesar Tozi,W,Kneebar,88KG,2014
12239,Felipe Cesar,Barbosa Jj (B9),Eliezer Skaf,W,Rnc,88KG,2014
12240,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Choke From Back,85KG,2015
12241,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Points,85KG,2015
12242,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Kneebar,85KG,2015
12243,Felipe Cesar,Barbosa Jj (B9),Carlinhos Faria,W,Points,85KG,2015
12244,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Choke From Back,85KG,2015
12245,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Choke From Back,85KG,2015
12246,Felipe Cesar,Barbosa Jj (B9),Victor Silverio,W,Pts: 4X2,85KG,2015
12247,Felipe Cesar,Barbosa Jj (B9),Francisco Iturralde,W,Pts: 4X2,82KG,2015
12248,Felipe Cesar,Barbosa Jj (B9),Josh Hinger,W,Pts: 7X2,82KG,2015
12249,Felipe Cesar,Barbosa Jj (B9),Diego Marciano,W,Kneebar,88KG,2015
12250,Felipe Cesar,Barbosa Jj (B9),F. Medono,W,Kneebar,88KG,2015
12251,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Triangle,88KG,2015
12252,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Kneebar,88KG,2015
12253,Felipe Cesar,Barbosa Jj (B9),Pedro Henrique,W,Pts: 2X0,88KG,2015
12254,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Choke From Back,82KG,2015
12256,Felipe Cesar,Barbosa Jj (B9),Diogo Sampaio,W,Referee Decision,ABS,2015
12257,Felipe Cesar,Barbosa Jj (B9),Marcelo Vitorino,W,Toe Hold,82KG,2015
12258,Felipe Cesar,Barbosa Jj (B9),Jaime Canuto,W,Toe Hold,82KG,2015
12259,Felipe Cesar,Barbosa Jj (B9),Fred Almeida,W,Pts: 6X4,82KG,2015
12260,Felipe Cesar,Barbosa Jj (B9),Tiago Gabriel,W,Kneebar,ABS,2015
12262,Felipe Cesar,Barbosa Jj (B9),Igor Ribeiro,W,Kimura,ABS,2015
12264,Felipe Cesar,Barbosa Jj (B9),Anderson Lira,W,Pts: 4X2,77KG,2015
12265,Felipe Cesar,Barbosa Jj (B9),Lucas Valle,W,Katagatame,77KG,2015
12266,Felipe Cesar,Barbosa Jj (B9),Jason Favero,W,Toe Hold,77KG,2015
12267,Felipe Cesar,Barbosa Jj (B9),Hermes França,W,Choke From Back,82KG,2015
12268,Felipe Cesar,Barbosa Jj (B9),Lucas Valle,W,Botinha,82KG,2015
12269,Felipe Cesar,Barbosa Jj (B9),Luciano Bernert,W,Kneebar,82KG,2015
12270,Felipe Cesar,Barbosa Jj (B9),Gabriel Rollo,W,Pts: 4X2,82KG,2015
12271,Felipe Cesar,Barbosa Jj (B9),Rafael Fraga,W,Armbar,82KG,2015
12272,Felipe Cesar,Barbosa Jj (B9),Elfrankli Araruna,W,Pts: 6X2,82KG,2015
12273,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Pts: 6X0,ABS,2015
12274,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Kneebar,ABS,2015
12275,Felipe Cesar,Barbosa Jj (B9),Caio de Sousa,W,Armbar,85KG,2015
12276,Felipe Cesar,Barbosa Jj (B9),Romulo Azevedo,W,Pts: 4X2,82KG,2015
12277,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Pts: 6X0,ABS,2015
12278,Felipe Cesar,Barbosa Jj (B9),Romes Ramos,W,Pts: 10X0,ABS,2015
12279,Felipe Cesar,Barbosa Jj (B9),Isaque Paiva,W,Pts: 12X2,ABS,2015
12280,Felipe Cesar,Barbosa Jj (B9),Hacran Dias,W,Kneebar,79KG,2015
12281,Felipe Cesar,Barbosa Jj (B9),Theodoro Canal,W,Points,79KG,2015
12282,Felipe Cesar,Barbosa Jj (B9),Marcelo Mafra,W,Armbar,79KG,2015
12283,Felipe Cesar,Barbosa Jj (B9),Tiago Alves,W,Pts: 6X0,77KG,2015
12284,Felipe Cesar,Barbosa Jj (B9),Caio Almeida,W,Pts: 4X2,77KG,2015
12285,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Pts: 2X0,ABS,2015
12286,Felipe Cesar,Barbosa Jj (B9),Caio Almeida,W,Mounted X Choke,ABS,2015
12287,Felipe Cesar,Barbosa Jj (B9),Marcel Gonçalves,W,Pts: 2X0,79KG,2015
12288,Felipe Cesar,Barbosa Jj (B9),A. Wesiley,W,Choke From Back,82KG,2015
12289,Felipe Cesar,Barbosa Jj (B9),Charles Murdock,W,Bow And Arrow,77KG,2016
12290,Felipe Cesar,Barbosa Jj (B9),Marcos Tinoco,W,Pts: 4X2,77KG,2016
12292,Felipe Cesar,Barbosa Jj (B9),Marcos Tinoco,W,Pts: 4X2,LWABS,2016
12298,Felipe Cesar,Barbosa Jj (B9),Gabriel Rollo,W,Pts: 2X0,77KG,2016
12301,Felipe Cesar,Barbosa Jj (B9),Jonathan Satava,W,Points,82KG,2016
12303,Felipe Cesar,Barbosa Jj (B9),Chris Downing,W,Pts: 9X0,79KG,2016
12304,Felipe Cesar,Barbosa Jj (B9),Marcos Tinoco,W,Footlock,79KG,2016
12305,Felipe Cesar,Barbosa Jj (B9),Enrico Cocco,W,Pts: 8X6,ABS,2016
12306,Felipe Cesar,Barbosa Jj (B9),Athos Miranda,W,Rnc,82KG,2016
12307,Felipe Cesar,Barbosa Jj (B9),Paulo Alves,W,Pts: 3X0,77KG,2017
12308,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Heel Hook,77KG,2017
12309,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Kneebar,77KG,2017
12310,Felipe Cesar,Barbosa Jj (B9),Gabriel Rollo,W,Referee Decision,77KG,2017
12311,Felipe Cesar,Barbosa Jj (B9),Claudio Mattos,W,Referee Decision,77KG,2017
12312,Felipe Cesar,Barbosa Jj (B9),Lucas Costa,W,Pts: 10X0,82KG,2017
12313,Felipe Cesar,Barbosa Jj (B9),Diego Vivaldo,W,Pts: 6X2,82KG,2017
12316,Felipe Cesar,Barbosa Jj (B9),Denis Mitchel,W,Reverse Triangle,82KG,2017
12317,Felipe Cesar,Barbosa Jj (B9),Piter Frank,W,Pts: 6X2,82KG,2017
12318,Felipe Cesar,Barbosa Jj (B9),Unknown,W,Ezekiel Choke,82KG,2017
12319,Felipe Cesar,Barbosa Jj (B9),Sergio Rios,W,Ezekiel Choke,82KG,2017
12320,Felipe Cesar,Barbosa Jj (B9),Yan Lucas,W,Ezekiel Choke,82KG,2017
12321,Felipe Cesar,Barbosa Jj (B9),Victor Silverio,W,Points,82KG,2017
12322,Felipe Cesar,Barbosa Jj (B9),Phillip Miller,W,Referee Decision,79KG,2017
12323,Felipe Cesar,Barbosa Jj (B9),Francisco Iturralde,W,Pts: 4X0,79KG,2017
12324,Felipe Cesar,Barbosa Jj (B9),Marco Aurelio,W,Toe Hold,79KG,2017
12326,Felipe Cesar,Barbosa Jj (B9),Alexandre Cavaliere,W,Pts: 2X0,82KG,2018
12327,Felipe Cesar,Barbosa Jj (B9),Uknown,W,Arm In Ezekiel Choke,85KG,2018
12328,Felipe Cesar,Barbosa Jj (B9),Uknown,W,Pts: 6X0,85KG,2018
12329,Felipe Cesar,Barbosa Jj (B9),Diogo Almeida,W,Pts: 2X0,85KG,2018
12330,Felipe Cesar,Barbosa Jj (B9),Abmar Barbosa,W,Arm In Ezekiel Choke,82KG,2018
12332,Felipe Cesar,Barbosa Jj (B9),Felipe Oliveira,W,Points,82KG,2018
12333,Felipe Cesar,Barbosa Jj (B9),Servio Tulio,W,Referee Decision,82KG,2018
12334,Felipe Cesar,Barbosa Jj (B9),Jurandir Conceicao,W,Referee Decision,82KG,2018
12335,Felipe Cesar,Barbosa Jj (B9),Rodolfo Ribeiro,W,Armbar,79KG,2018
12336,Felipe Cesar,Barbosa Jj (B9),Celso Ricardo,W,Katagatame,79KG,2018
12338,Felipe Cesar,Barbosa Jj (B9),Antônio Carlos,W,Pen,ABS,2018
12339,Felipe Cesar,Barbosa Jj (B9),Raul Fernandes,W,Rnc,ABS,2018
12340,Felipe Cesar,Barbosa Jj (B9),Eduardo Tinoco,W,Pts: 2X0,82KG,2018
12341,Felipe Cesar,Barbosa Jj (B9),Gabriel Fonseca,W,Arm In Ezekiel Choke,82KG,2018
12342,Felipe Cesar,Barbosa Jj (B9),Andre Astolfo,W,Pts: 5X0,82KG,2018
12343,Felipe Cesar,Barbosa Jj (B9),Gabriel Almeida,W,Points,ABS,2018
12347,Felipe Cesar,Barbosa Jj (B9),Cesar Cardoso,W,Pts: 4X0,82KG,2019
12348,Felipe Cesar,Barbosa Jj (B9),DJ Jackson,W,Pts: 15X0,82KG,2019
12349,Felipe Cesar,Barbosa Jj (B9),Brian Beaury,W,Pts: 2X0,82KG,2019
12350,Felipe Cesar,Barbosa Jj (B9),Khalil Fadlallah,W,Pts: 7X0,82KG,2019
12351,Felipe Cesar,Barbosa Jj (B9),Brian Beaury,W,Pts: 8X2,82KG,2019
12352,Felipe Cesar,Barbosa Jj (B9),Lucas Valle,W,Triangle,82KG,2019
12353,Felipe Cesar,Barbosa Jj (B9),Khalil Fadlallah,W,Pts: 16X0,ABS,2019
12354,Felipe Cesar,Barbosa Jj (B9),Felipe Linhares,W,Pts: 4X2,ABS,2019
12355,Felipe Cesar,Barbosa Jj (B9),Nathan Santos,W,Pts: 2X0,ABS,2019
12356,Felipe Cesar,Barbosa Jj (B9),Gilvan Costa,W,Pts: 8X2,ABS,2019
12357,Felipe Cesar,Barbosa Jj (B9),David Raab,W,Choke From Back,82KG,2019
12358,Felipe Cesar,Barbosa Jj (B9),Fabricio Barbarotti,W,Points,82KG,2019
12359,Felipe Cesar,Barbosa Jj (B9),Lucas Wilhan,W,Bow And Arrow,82KG,2019
12360,Felipe Cesar,Barbosa Jj (B9),Gyalisson Adao,W,Kneebar,82KG,2019
12361,Felipe Cesar,Barbosa Jj (B9),Fabricio Barbarotti,W,Pts: 6X4,82KG,2019
12362,Felipe Cesar,Barbosa Jj (B9),Lucas Wilhan,W,Arm In Ezekiel Choke,ABS,2019
12363,Felipe Cesar,Barbosa Jj (B9),Gilvan Costa,W,Referee Decision,ABS,2019
12364,Felipe Cesar,Barbosa Jj (B9),Daniel Stolfi,W,Armbar,79KG,2019
12365,Felipe Cesar,Barbosa Jj (B9),Ryan Roach,W,Submission,ABS,2019
12366,Felipe Cesar,Barbosa Jj (B9),Lucas Wilhan,W,Rnc,ABS,2019
12367,Felipe Cesar,Barbosa Jj (B9),Dylan Falduto,W,Points,ABS,2019
12368,Felipe Cesar,Barbosa Jj (B9),Lucas Valente,W,Points,ABS,2019
12371,Felipe Cesar,Barbosa Jj (B9),Dylan Whyte,W,Choke From Back,82KG,2020
12372,Felipe Cesar,Barbosa Jj (B9),Eduardo Avelar,W,Pts: 4X2,82KG,2020
12374,Felipe Cesar,Barbosa Jj (B9),Oliver Taza,W,Pts: 2X0,79KG,2020
12375,Felipe Cesar,Barbosa Jj (B9),David Garmo,W,Pts: 9X2,ABS,2020
12376,Felipe Cesar,Barbosa Jj (B9),Daniel Stolfi,W,Inside Heel Hook,79KG,2021
12377,Felipe Cesar,Barbosa Jj (B9),Jordan More,W,Pts: 18X0,ABS,2021
12378,Felipe Cesar,Barbosa Jj (B9),Andre Gois,W,Pts: 4X0,82KG,2022
12379,Felipe Cesar,Barbosa Jj (B9),Alec Baulding,W,Pts: 6X2,88KG,2022
12380,Felipe Cesar,Barbosa Jj (B9),Marlon Ferreira,W,Botinha,88KG,2022
12382,Felipe Cesar,Barbosa Jj (B9),James Cook,W,Pts: 8X2,85KG,2022
12383,Felipe Cesar,Barbosa Jj (B9),Diogo Oliveira,W,Pts: 25X2,85KG,2022
12384,Felipe Cesar,Barbosa Jj (B9),Enrique March,W,Referee Decision,85KG,2022
12385,Felipe Cesar,Barbosa Jj (B9),Stanley Rosa,W,Pts: 6X0,85KG,2022
12386,Felipe Cesar,Barbosa Jj (B9),Jaime Canuto,W,Pts: 6X0,85KG,2022
12387,Felipe Cesar,Barbosa Jj (B9),Bruno Matias,W,Points,85KG,2022
12388,Felipe Cesar,Barbosa Jj (B9),Lukete Silva,W,Referee Decision,ABS,2022
12389,Felipe Cesar,Barbosa Jj (B9),Vinicius Wong,W,Choke From Back,88KG,2022
12390,Felipe Cesar,Barbosa Jj (B9),Stanley Rosa,W,Points,79KG,2022
12391,Felipe Cesar,Barbosa Jj (B9),Inacio Santos,W,Referee Decision,ABS,2022
12392,Felipe Cesar,Barbosa Jj (B9),Jared Dopp,W,Points,ABS,2022
12393,Felipe Cesar,Barbosa Jj (B9),Shane Fishman,W,Pts: 4X0,85KG,2022
12394,Felipe Cesar,Barbosa Jj (B9),Thiago Luiz,W,Referee Decision,85KG,2022
12395,Felipe Cesar,Barbosa Jj (B9),Eduardo Rodrigues,W,Referee Decision,88KG,2023
12396,Felipe Cesar,Barbosa Jj (B9),Stephen Bonfardin,W,Choke From Back,88KG,2023
12399,Felipe Cesar,Barbosa Jj (B9),Michael Esquivel,W,Guillotine,ABS,2023
12400,Felipe Cesar,Barbosa Jj (B9),Patrick Goncalves,W,Pts: 12X0,88KG,2023
12401,Felipe Cesar,Barbosa Jj (B9),Arthan Bandeira,W,Referee Decision,88KG,2023
12402,Felipe Cesar,Barbosa Jj (B9),Christian Andres,W,Triangle,ABS,2023
12403,Felipe Cesar,Barbosa Jj (B9),Gianni Grippo,W,Pts: 6X0,ABS,2023
12404,Felipe Cesar,Barbosa Jj (B9),Samuel Quinn,W,Armbar,85KG,2023
12405,Felipe Cesar,Barbosa Jj (B9),Anthony Robinson,W,Pts: 2X0,85KG,2023
12406,Felipe Cesar,Barbosa Jj (B9),Jonathan Wilson,W,Ebi/Ot,83KG,2023
12407,Felipe Cesar,Barbosa Jj (B9),Charles Grisafi,W,Pts: 11X0,88KG,2024
12408,Felipe Cesar,Barbosa Jj (B9),Anthony Fragale,W,Choke From Back,88KG,2024
12409,Felipe Cesar,Barbosa Jj (B9),Matheus Pereira,W,Straight Ankle Lock,88KG,2024
12410,Felipe Cesar,Barbosa Jj (B9),Andrew Marrero,W,Katagatame,85KG,2024
12411,Felipe Cesar,Barbosa Jj (B9),Dante Muschamp,W,Pts: 2X0,85KG,2024
12412,Felipe Pena “Preguiça”,Gracie Barra,Renato Cardoso,L,Points,88KG,2013
12413,Felipe Pena “Preguiça”,Gracie Barra,Murilo Santana,L,Armbar,88KG,2013
12415,Felipe Pena “Preguiça”,Gracie Barra,Eduardo Telles,L,Pts: 2X0,85KG,2013
12416,Felipe Pena “Preguiça”,Gracie Barra,Andre Galvao,L,Pts: 4X2,ABS,2014
12417,Felipe Pena “Preguiça”,Gracie Barra,Marcus Almeida,L,Footlock,ABS,2014
12420,Felipe Pena “Preguiça”,Gracie Barra,Rodolfo Vieira,L,Referee Decision,99KG,2015
12421,Felipe Pena “Preguiça”,Gracie Barra,Erberth Santos,L,Pts: 7X2,94KG,2016
12422,Felipe Pena “Preguiça”,Gracie Barra,Jackson Sousa,L,Referee Decision,94KG,2016
12423,Felipe Pena “Preguiça”,Gracie Barra,Marcus Almeida,L,Armbar,ABS,2016
12425,Felipe Pena “Preguiça”,Gracie Barra,Andre Galvao,L,Pts: 2X0,88KG,2017
12426,Felipe Pena “Preguiça”,Gracie Barra,Yuri Simoes,L,Pts: 2X0,99KG,2017
12427,Felipe Pena “Preguiça”,Gracie Barra,Nicholas Meregali,L,Arm In Ezekiel Choke,ABS,2018
12428,Felipe Pena “Preguiça”,Gracie Barra,Tex Johnson,L,Inside Heel Hook,93KG,2019
12429,Felipe Pena “Preguiça”,Gracie Barra,Marcus Almeida,L,Referee Decision,ABS,2019
12430,Felipe Pena “Preguiça”,Gracie Barra,Andre Galvao,L,Pts: 2X0,ABS,2019
12432,Felipe Pena “Preguiça”,Gracie Barra,Gordon Ryan,L,Verbal Tap,ABS,2022
12433,Felipe Pena “Preguiça”,Gracie Barra,Nick Rodriguez,L,Pts: 3X0,O99KG,2022
12435,Felipe Pena “Preguiça”,Gracie Barra,Craig Jones,L,Ebi/Ot,ABS,2023
12436,Felipe Pena “Preguiça”,Gracie Barra,Nicholas Meregali,L,Rnc,ABS,2023
12437,Felipe Pena “Preguiça”,Gracie Barra,Alexandre Ceconi,W,Pts: 7X0,88KG,2013
12438,Felipe Pena “Preguiça”,Gracie Barra,Davi Ramos,W,Choke From Back,88KG,2013
12439,Felipe Pena “Preguiça”,Gracie Barra,Diogo Sampaio,W,Triangle,88KG,2013
12440,Felipe Pena “Preguiça”,Gracie Barra,T. Stevens,W,Pts: 9X2,88KG,2013
12441,Felipe Pena “Preguiça”,Gracie Barra,Diogo Sampaio,W,Pts: 4X2,88KG,2013
12442,Felipe Pena “Preguiça”,Gracie Barra,Diego Gamonal,W,Choke From Back,88KG,2013
12443,Felipe Pena “Preguiça”,Gracie Barra,Rodrigo Fajardo,W,Pts: 7X0,88KG,2013
12444,Felipe Pena “Preguiça”,Gracie Barra,Igor Silva,W,Choke From Back,ABS,2013
12445,Felipe Pena “Preguiça”,Gracie Barra,Kit Dale,W,Rnc,85KG,2013
12446,Felipe Pena “Preguiça”,Gracie Barra,Carl Ortega,W,Rnc,85KG,2013
12447,Felipe Pena “Preguiça”,Gracie Barra,Unknown,W,Bow And Arrow,ABS,2014
12448,Felipe Pena “Preguiça”,Gracie Barra,Jackson Sousa,W,Submission,ABS,2014
12449,Felipe Pena “Preguiça”,Gracie Barra,Diego Hertzog,W,Points,ABS,2014
12451,Felipe Pena “Preguiça”,Gracie Barra,R. Evangelista,W,Choke From Back,ABS,2014
12452,Felipe Pena “Preguiça”,Gracie Barra,Lucas Lepri,W,Points,ABS,2014
12453,Felipe Pena “Preguiça”,Gracie Barra,Renato Cardoso,W,Referee Decision,88KG,2014
12454,Felipe Pena “Preguiça”,Gracie Barra,Guto Campos,W,Pts: 12X10,88KG,2014
12455,Felipe Pena “Preguiça”,Gracie Barra,Giovanne Deallema,W,Choke From Back,ABS,2014
12456,Felipe Pena “Preguiça”,Gracie Barra,L. Panza,W,Referee Decision,ABS,2014
12457,Felipe Pena “Preguiça”,Gracie Barra,J. Jordan,W,Pts: 42X2,94KG,2014
12458,Felipe Pena “Preguiça”,Gracie Barra,N. Oliveira,W,Triangle/Armbar,94KG,2014
12459,Felipe Pena “Preguiça”,Gracie Barra,D. Souza,W,Choke From Back,94KG,2014
12460,Felipe Pena “Preguiça”,Gracie Barra,A. Galvao,W,Pts: 6X4,94KG,2014
12461,Felipe Pena “Preguiça”,Gracie Barra,Gregor Gracie,W,Pts: 10X0,85KG,2014
12462,Felipe Pena “Preguiça”,Gracie Barra,Erberth S.,W,Pts: 5X0,85KG,2014
12463,Felipe Pena “Preguiça”,Gracie Barra,Thiago Sa,W,Choke From Back,85KG,2014
12464,Felipe Pena “Preguiça”,Gracie Barra,Patrick Gaudio,W,Pts: 11X4,85KG,2014
12465,Felipe Pena “Preguiça”,Gracie Barra,Claudio Calasans,W,Pts: 7X2,85KG,2014
12467,Felipe Pena “Preguiça”,Gracie Barra,Marlon Morcego,W,Botinha,85KG,2014
12468,Felipe Pena “Preguiça”,Gracie Barra,Paulo Cesar,W,Rnc,88KG,2015
12469,Felipe Pena “Preguiça”,Gracie Barra,Emanuel Neto,W,Rnc,88KG,2015
12470,Felipe Pena “Preguiça”,Gracie Barra,Marlon Jose,W,Rnc,88KG,2015
12471,Felipe Pena “Preguiça”,Gracie Barra,Delson Heleno,W,Rnc,88KG,2015
12472,Felipe Pena “Preguiça”,Gracie Barra,Victor Estima,W,Pts: 2X0,88KG,2015
12473,Felipe Pena “Preguiça”,Gracie Barra,I. Bahiense,W,Rnc,88KG,2015
12474,Felipe Pena “Preguiça”,Gracie Barra,Erberth Santos,W,Pts: 7X2,95KG,2015
12475,Felipe Pena “Preguiça”,Gracie Barra,Felipe Mota,W,Triangle,95KG,2015
12476,Felipe Pena “Preguiça”,Gracie Barra,Luiz Panza,W,Pts: 4X2,95KG,2015
12477,Felipe Pena “Preguiça”,Gracie Barra,Jackson Sousa,W,Pts: 8X2,95KG,2015
12478,Felipe Pena “Preguiça”,Gracie Barra,Luiz Panza,W,Toe Hold,ABS,2015
12480,Felipe Pena “Preguiça”,Gracie Barra,Maks Wiśniewski,W,Choke From Back,95KG,2015
12481,Felipe Pena “Preguiça”,Gracie Barra,Eduardo Inojosa,W,Choke From Back,95KG,2015
12482,Felipe Pena “Preguiça”,Gracie Barra,Delson Heleno,W,Pts: 7X3,95KG,2015
12483,Felipe Pena “Preguiça”,Gracie Barra,Tim Spriggs,W,Pts: 2X0,95KG,2015
12484,Felipe Pena “Preguiça”,Gracie Barra,V. Honorio,W,Choke From Back,95KG,2015
12485,Felipe Pena “Preguiça”,Gracie Barra,Roberto Alencar,W,Pts: 3X0,99KG,2015
12486,Felipe Pena “Preguiça”,Gracie Barra,Jimmy Friedrich,W,Reverse Triangle,99KG,2015
12487,Felipe Pena “Preguiça”,Gracie Barra,Joao Assis,W,Pts: 9X0,99KG,2015
12488,Felipe Pena “Preguiça”,Gracie Barra,Roberto Torralbas,W,Kneebar,91KG,2015
12489,Felipe Pena “Preguiça”,Gracie Barra,Arnaldo Maidana,W,Ezekiel Choke,91KG,2015
12490,Felipe Pena “Preguiça”,Gracie Barra,Jackson Sousa,W,Pts: 2X0,91KG,2015
12491,Felipe Pena “Preguiça”,Gracie Barra,Wilson Reis,W,Guillotine,ABS,2015
12492,Felipe Pena “Preguiça”,Gracie Barra,Patrick Gaudio,W,Armbar,ABS,2015
12493,Felipe Pena “Preguiça”,Gracie Barra,Arnaldo Maidana,W,Toe Hold,ABS,2015
12494,Felipe Pena “Preguiça”,Gracie Barra,DJ Jackson,W,Rnc,ABS,2015
12495,Felipe Pena “Preguiça”,Gracie Barra,Matheus Diniz,W,Pts: 10X2,ABS,2015
12496,Felipe Pena “Preguiça”,Gracie Barra,Yuri Simoes,W,Pts: 4X2,ABS,2015
12497,Felipe Pena “Preguiça”,Gracie Barra,Josh Hinger,W,Choke From Back,ABS,2016
12498,Felipe Pena “Preguiça”,Gracie Barra,M. Neto,W,Choke,ABS,2016
12499,Felipe Pena “Preguiça”,Gracie Barra,Alan Finfou,W,Choke From Back,ABS,2016
12500,Felipe Pena “Preguiça”,Gracie Barra,Erberth Santos,W,Choke From Back,ABS,2016
12501,Felipe Pena “Preguiça”,Gracie Barra,Guilherme Augusto,W,Pts: 2X0,ABS,2016
12502,Felipe Pena “Preguiça”,Gracie Barra,Terrence Aflague,W,Armbar,ABS,2016
12503,Felipe Pena “Preguiça”,Gracie Barra,Keenan Cornelius,W,Pts: 4X2,ABS,2016
12504,Felipe Pena “Preguiça”,Gracie Barra,Marcio Andre,W,Pts: 4X0,ABS,2016
12505,Felipe Pena “Preguiça”,Gracie Barra,Claudio Calasans,W,Pts: 4X2,ABS,2016
12506,Felipe Pena “Preguiça”,Gracie Barra,Dany Gerard,W,Injury,ABS,2016
12507,Felipe Pena “Preguiça”,Gracie Barra,Alexander Trans,W,Pts: 2X0,ABS,2016
12509,Felipe Pena “Preguiça”,Gracie Barra,Alexandro Ceconi,W,Pts: 2X0,94KG,2016
12510,Felipe Pena “Preguiça”,Gracie Barra,Andre Galvao,W,Pts: 4X0,94KG,2016
12512,Felipe Pena “Preguiça”,Gracie Barra,Many Diaz,W,Pts: 2X0,ABS,2016
12513,Felipe Pena “Preguiça”,Gracie Barra,Alexander Trans,W,Pts: 2X0,ABS,2016
12514,Felipe Pena “Preguiça”,Gracie Barra,Jackson Sousa,W,Choke From Back,ABS,2016
12515,Felipe Pena “Preguiça”,Gracie Barra,P. Gabriel,W,Choke From Back,94KG,2016
12516,Felipe Pena “Preguiça”,Gracie Barra,Alan Fidelis,W,Choke From Back,94KG,2016
12517,Felipe Pena “Preguiça”,Gracie Barra,Alexandre Ribeiro,W,Pts: 4X2,94KG,2016
12518,Felipe Pena “Preguiça”,Gracie Barra,Igor Marques,W,Choke From Back,94KG,2016
12519,Felipe Pena “Preguiça”,Gracie Barra,Gustavo Saraiva,W,Choke From Back,94KG,2016
12520,Felipe Pena “Preguiça”,Gracie Barra,Marcus Fernandes,W,Bow And Arrow,94KG,2016
12521,Felipe Pena “Preguiça”,Gracie Barra,Alexandre Ribeiro,W,Pts: 2X0,94KG,2016
12522,Felipe Pena “Preguiça”,Gracie Barra,Samuel Monin,W,Bow And Arrow,94KG,2016
12523,Felipe Pena “Preguiça”,Gracie Barra,Gordon Ryan,W,Rnc,ABS,2016
12524,Felipe Pena “Preguiça”,Gracie Barra,Maciel Trindade,W,Choke From Back,94KG,2017
12525,Felipe Pena “Preguiça”,Gracie Barra,Vicente Cavalcanti,W,Darce Choke,94KG,2017
12526,Felipe Pena “Preguiça”,Gracie Barra,Helton Jose,W,Pts: 2X0,94KG,2017
12527,Felipe Pena “Preguiça”,Gracie Barra,Abdurakhman Bilarov,W,Pts: 8X2,94KG,2017
12529,Felipe Pena “Preguiça”,Gracie Barra,Adam Wardzinski,W,Choke From Back,94KG,2017
12530,Felipe Pena “Preguiça”,Gracie Barra,Jacob Guerreo,W,Choke,O82KG,2017
12531,Felipe Pena “Preguiça”,Gracie Barra,Tanner Rice,W,Pts: 7X2,O82KG,2017
12532,Felipe Pena “Preguiça”,Gracie Barra,Nick Calvanese,W,Choke From Back,O82KG,2017
12533,Felipe Pena “Preguiça”,Gracie Barra,Isaque Bahiense,W,Darce Choke,ABS,2017
12534,Felipe Pena “Preguiça”,Gracie Barra,Igor Silva,W,Guillotine,95KG,2017
12535,Felipe Pena “Preguiça”,Gracie Barra,Adam Wardzinski,W,Points,95KG,2017
12536,Felipe Pena “Preguiça”,Gracie Barra,Erberth Santos,W,Choke From Back,95KG,2017
12537,Felipe Pena “Preguiça”,Gracie Barra,Henrique Lima,W,Pts: 12X0,88KG,2017
12538,Felipe Pena “Preguiça”,Gracie Barra,Horlando Monteiro,W,Bow And Arrow,88KG,2017
12540,Felipe Pena “Preguiça”,Gracie Barra,Y. Ozawa,W,Armbar,99KG,2017
12541,Felipe Pena “Preguiça”,Gracie Barra,Abdurakhman Bilarov,W,Pts: 5X0,99KG,2017
12542,Felipe Pena “Preguiça”,Gracie Barra,Rafael Lovato,W,Referee Decision,99KG,2017
12543,Felipe Pena “Preguiça”,Gracie Barra,Celso Vinicius,W,Pts: 6X0,ABS,2017
12544,Felipe Pena “Preguiça”,Gracie Barra,Victor Honorio,W,Pts: 12X0,ABS,2017
12545,Felipe Pena “Preguiça”,Gracie Barra,Marcus Almeida,W,Rnc,ABS,2017
12546,Felipe Pena “Preguiça”,Gracie Barra,Gordon Ryan,W,Pts: 6X0,ABS,2017
