id,name,team,oppName,outcome,method,weightDiv,year
20598,Jeff Glover,Paragon,Tom Barlow,W,Points,66KG,2011
20599,Jeff Glover,Paragon,Mark Ramos,W,Darce Choke,66KG,2011
20600,Jeff Glover,Paragon,Robson Moura,W,Guillotine,66KG,2011
20601,Jeff Glover,Paragon,Javier Vazquez,W,Pts: 4x2,ABS,2010
20602,Jeff Glover,Paragon,Chris Haueter,W,Arm in guillotine,ABS,2012
20603,Jeff Glover,Paragon,Caio Terra,W,Pts: 10x6,ABS,2012
20604,Jeff Glover,Paragon,Fredson Paixao,W,Points,70KG,2013
20605,Jeff Glover,Paragon,Baret Yoshida,D,---,ABS,2014
20606,Jeff Glover,Paragon,Sergio Hernandez,W,Triangle,65KG,2014
20607,Jeff Glover,Paragon,Eric Medina,W,kneebar,65KG,2014
20608,Jeff Glover,Paragon,Ben Eddy,W,kneebar,65KG,2014
20609,Jeff Glover,Paragon,Vito Paolillo,W,Triangle,70KG,2014
20610,Jeff Glover,Paragon,Daniel Hortegas,W,Heel hook,66KG,2015
20611,Jeff Glover,Paragon,Budo Jake,W,Bow and arrow,76KG,2015
20612,Jeff Glover,Paragon,K. Woodmansee,W,Triangle,ABS,2016
20613,Jeff Glover,Paragon,Justin Rader,W,Referee Decision,70KG,2016
20614,Jeremy Jackson,Caio Terra Association,Johnny Tama,L,Referee Decision,76KG,2018
20615,Jeremy Jackson,Caio Terra Association,Marcio Andre,L,Pts: 4x2,76KG,2018
20616,Jeremy Jackson,Caio Terra Association,Dante Leon,L,Guillotine,79KG,2018
20617,Jeremy Jackson,Caio Terra Association,Masahiro Iwasaki,L,Pts: 3x0,70KG,2019
20618,Jeremy Jackson,Caio Terra Association,Francisco Iturralde,L,Darce choke,76KG,2019
20619,Jeremy Jackson,Caio Terra Association,Nisar Loynab,L,Points,ABS,2019
20620,Jeremy Jackson,Caio Terra Association,Osvaldo Moizinho,L,"""Pts: 4x4",76KG,N/A
20621,Jeremy Jackson,Caio Terra Association,Alef Brito,L,Points,76KG,2019
20622,Jeremy Jackson,Caio Terra Association,Michael Trasso,L,Points,79KG,2019
20623,Jeremy Jackson,Caio Terra Association,Ygor Rodrigues,L,Points,76KG,2019
20624,Jeremy Jackson,Caio Terra Association,John Combs,L,Pts: 6x4,76KG,2019
20625,Jeremy Jackson,Caio Terra Association,Gilson Nunes,L,Pts: 4x2,76KG,2019
20626,Jeremy Jackson,Caio Terra Association,Esdras Bezerra,L,Points,ABS,2019
20627,Jeremy Jackson,Caio Terra Association,Dainis Nguyen,L,Points,76KG,2019
20628,Jeremy Jackson,Caio Terra Association,Johnatha Alves,L,Pts: 4x0,77KG,2019
20629,Jeremy Jackson,Caio Terra Association,Pedro Veras,L,Referee Decision,76KG,2020
20630,Jeremy Jackson,Caio Terra Association,Rodrigo Freitas,L,RNC,76KG,2020
20631,Jeremy Jackson,Caio Terra Association,Nisar Loynab,L,Pts: 2x0,ABS,2020
20632,Jeremy Jackson,Caio Terra Association,Leo Silva,L,Pts: 4x0,76KG,2020
20633,Jeremy Jackson,Caio Terra Association,Kanan Clarke,L,Pts: 2x0,76KG,2020
20634,Jeremy Jackson,Caio Terra Association,Khristopher Gonzales,W,Pts: 27x0,76KG,2018
20635,Jeremy Jackson,Caio Terra Association,Matheus Costa,W,Footlock,76KG,2018
20636,Jeremy Jackson,Caio Terra Association,Joshua Bacallao,W,Pts: 7x0,76KG,2018
20637,Jeremy Jackson,Caio Terra Association,K. Gonzales,W,Pts: 45x0,76KG,2018
20638,Jeremy Jackson,Caio Terra Association,Gialysson Freitas,W,Pts: 4x2,76KG,2018
20639,Jeremy Jackson,Caio Terra Association,Hayden Nicholas,W,Choke from back,76KG,2019
20640,Jeremy Jackson,Caio Terra Association,Aaron Brooks,W,Kimura,76KG,2019
20641,Jeremy Jackson,Caio Terra Association,Felipe Simplicio,W,Choke from back,76KG,2019
20642,Jeremy Jackson,Caio Terra Association,Silvio Duran,W,Choke from back,76KG,2019
20643,Jeremy Jackson,Caio Terra Association,Felipe Simplicio,W,Choke from back,76KG,2019
20644,Jeremy Jackson,Caio Terra Association,Roniel Costa,W,Mounted X choke,76KG,2019
20645,Jeremy Jackson,Caio Terra Association,Thiago Rodrigues,W,Choke from back,76KG,2019
20646,Jeremy Jackson,Caio Terra Association,Erick Fernandes,W,Choke from back,76KG,2019
20647,Jeremy Jackson,Caio Terra Association,Rene Arango,W,Botinha,76KG,2019
20648,Jeremy Jackson,Caio Terra Association,Mathew Kwan,W,Points,76KG,2019
20649,Jeremy Jackson,Caio Terra Association,Alexander Yblong,W,Pts: 15x0,82KG,2019
20650,Jeremy Jackson,Caio Terra Association,Thiago Lemos,W,Pts: 6x4,82KG,2019
20651,Jeremy Jackson,Caio Terra Association,Alexander Yblong,W,Footlock,ABS,2019
20652,Jeremy Jackson,Caio Terra Association,Jose Reginaldo,W,Choke from back,ABS,2019
20653,Jeremy Jackson,Caio Terra Association,Gino Farrazano,W,Armbar,76KG,2019
20654,Jeremy Jackson,Caio Terra Association,Dylan White,W,Toe hold,76KG,2019
20655,Jeremy Jackson,Caio Terra Association,Bruno Borges,W,Pts: 2x0,76KG,2020
20656,Jeremy Jackson,Caio Terra Association,Connor Donaldson,W,Pts: 10x8,76KG,2020
20657,Jeremy Jackson,Caio Terra Association,Hector Beltran,W,Pts: 2x0,ABS,2020
20658,Jeremy Jackson,Caio Terra Association,Nathan Barreto,W,Pts: 10x0,ABS,2020
20659,Jeremy Jackson,Caio Terra Association,Connor Donaldson,W,Short choke,79KG,2020
20660,Jeremy Jackson,Caio Terra Association,Francisco Iturralde,W,"""Pts: 4x4",76KG,N/A
20661,Jeremy Skinner,Absolute MMA,Gabriel Sousa,L,Mounted triangle,66KG,2022
20662,Jeremy Skinner,Absolute MMA,Reese Lefever,L,Outside heel hook,70KG,2023
20663,Jeremy Skinner,Absolute MMA,Rhys Allan,L,Pts: 3x0,77KG,2023
20664,Jeremy Skinner,Absolute MMA,Max Hanson,L,Pts: 4x0,84KG,2024
20665,Jeremy Skinner,Absolute MMA,Levi Jones,L,Pts: 3x0,77KG,2024
20666,Jeremy Skinner,Absolute MMA,Kanan Jones,W,Armbar,80KG,2021
20667,Jeremy Skinner,Absolute MMA,Thalison Soares,W,Referee Decision,N/A,2022
20668,Jeremy Skinner,Absolute MMA,Aaron Black,W,Inside heel hook,N/A,2022
20669,Jeremy Skinner,Absolute MMA,Josh Stolton,W,Guillotine,66KG,2022
20670,Jeremy Skinner,Absolute MMA,Justin Wood,W,Inside heel hook,66KG,2022
20671,Jeremy Skinner,Absolute MMA,Tom Everett,W,Inside heel hook,66KG,2022
20672,Jeremy Skinner,Absolute MMA,Ariel Tabak,W,Inside heel hook,66KG,2022
20673,Jeremy Skinner,Absolute MMA,David Stoilescu,W,Kneebar,66KG,2022
20674,Jeremy Skinner,Absolute MMA,AJ Agazarm,W,Referee Decision,66KG,2022
20675,Jeremy Skinner,Absolute MMA,M. Hanson,W,Inside heel hook,NA,2022
20676,Jeremy Skinner,Absolute MMA,Brandon Ferguson,W,Z lock,70KG,2023
20677,Jeremy Skinner,Absolute MMA,James Woonton,W,Inside heel hook,77KG,2023
20678,Jeremy Skinner,Absolute MMA,Jayden Chelkowski,W,Outside heel hook,77KG,2023
20679,Jeremy Skinner,Absolute MMA,Nick Ronan,W,Pts: 4x0,84KG,2024
20680,Jeremy Skinner,Absolute MMA,John Combs,W,Inside heel hook,84KG,2024
20681,Jeremy Skinner,Absolute MMA,Hayata Murotani,W,Inside heel hook,77KG,2024
20682,Jeremy Skinner,Absolute MMA,Jude Kean,W,Outside heel hook,77KG,2024
20683,Jeremy Skinner,Absolute MMA,Jack Becker,W,Outside heel hook,77KG,2024
20684,Jeremy Skinner,Absolute MMA,Issa Issa,W,Inside heel hook,77KG,2024
20685,Jeremy Skinner,Absolute MMA,Seilkhan Bolatbek,W,Pts: 5x0,77KG,2024
20686,Jessa Khan,AOJ,Mayssa Bastos,L,Pts: 21x2,49KG,2021
20687,Jessa Khan,AOJ,Mayssa Bastos,L,Armbar,51KG,2021
20688,Jessa Khan,AOJ,Mayssa Bastos,L,Choke from back,49KG,2021
20689,Jessa Khan,AOJ,Brenda Larissa,L,Pts: 7x4,49KG,2021
20690,Jessa Khan,AOJ,Lavinia Barbosa,L,"""Pts: 2x2",49KG,N/A
20691,Jessa Khan,AOJ,Grace Gundrum,L,Twister,52KG,2021
20692,Jessa Khan,AOJ,Amanda Alequin,L,Toe hold,52KG,2021
20693,Jessa Khan,AOJ,Anna Rodrigues,L,Mounted X choke,52KG,2021
20694,Jessa Khan,AOJ,Larissa Campos,L,Pts: 10x2,53KG,2022
20695,Jessa Khan,AOJ,Thamires Aquino,L,Pts: 9x0,53KG,2022
20696,Jessa Khan,AOJ,Jessica Caroline,L,Pts: 2x0,49KG,2023
20697,Jessa Khan,AOJ,Danielle Kelly,L,Referee Decision,NA,2023
20698,Jessa Khan,AOJ,Tammi Musumeci,L,Pts: 20x6,51KG,2023
20699,Jessa Khan,AOJ,Danielle Kelly,W,Referee Decision,52KG,2021
20700,Jessa Khan,AOJ,Lavinia Barbososa,W,RNC,51KG,2021
20701,Jessa Khan,AOJ,Patricia Fontes,W,Armbar,56KG,2021
20702,Jessa Khan,AOJ,Patricia Fontes,W,Pts: 5x0,53KG,2021
20703,Jessa Khan,AOJ,Patricia Fontes,W,Triangle,53KG,2021
20704,Jessa Khan,AOJ,Julia Balmante,W,Pts: 3x3,49KG,2021
20705,Jessa Khan,AOJ,Jessica Crane,W,Inside heel hook,52KG,2021
20706,Jessa Khan,AOJ,Patricia Fontes,W,Pts: 6x0,52KG,2021
20707,Jessa Khan,AOJ,Sofia Amarante,W,Armbar,52KG,2022
20708,Jessa Khan,AOJ,Thamires Aquino,W,Pts: 2x0,52KG,2022
20709,Jessa Khan,AOJ,Elizabeth Bonani,W,Triangle armbar,53KG,2022
20710,Jessa Khan,AOJ,Juliana Gassaway,W,Armbar,53KG,2022
20711,Jessa Khan,AOJ,Mara Kelly,W,Pts: 5x0,49KG,2023
20712,Jessa Khan,AOJ,Kaimana Newman,W,Armbar,53KG,2023
20713,Jessa Khan,AOJ,Fiona Middleton,W,Pts: 9x2,53KG,2023
20714,Jessa Khan,AOJ,Adele Fornarino,W,Armbar,53KG,2023
20715,Jessa Khan,AOJ,Rose Sharouni,W,Armbar,53KG,2023
20716,Jessa Khan,AOJ,Thamires Aquino,W,Pts: 8x6,53KG,2023
20717,Jessa Khan,AOJ,Kathleen Egan,W,Straight ankle lock,51KG,2023
20718,Jessa Khan,AOJ,Mara Ananda,W,Straight ankle lock,51KG,2023
20719,Jesse Urholin,Alliance,Kamil Uminski,L,RNC,ABS,2016
20720,Jesse Urholin,Alliance,Leandro Lo,L,"""Pts: 0x0",94KG,N/A
20721,Jesse Urholin,Alliance,Thiago Sa,L,Referee Decision,92KG,2017
20722,Jesse Urholin,Alliance,Ruslam Chsiev,L,Referee Decision,88KG,2017
20723,Jesse Urholin,Alliance,Mardo Männimägi,W,Pts: 8x0,91KG,2016
20724,Jesse Urholin,Alliance,S. Holmström,W,Points,94KG,2016
20725,Jesse Urholin,Alliance,Niki Blomqvist,W,Arm triangle,94KG,2016
20726,Jesse Urholin,Alliance,Henri Lindroos,W,Adv,ABS,2016
20727,Jesse Urholin,Alliance,J. Hulkkonen,W,Points,ABS,2016
20728,Jesse Urholin,Alliance,Harri Paakkola,W,Points,ABS,2016
20729,Jesse Urholin,Alliance,Unknown,W,Points,88KG,2016
20730,Jesse Urholin,Alliance,Mike Hillebrand,W,Points,88KG,2016
20731,Jesse Urholin,Alliance,Oskar Piechota,W,Referee Decision,88KG,2016
20732,Jesse Urholin,Alliance,T. Loubersanes,W,Points,88KG,2016
20733,Jesse Urholin,Alliance,M. Rudnickas,W,Points,ABS,2016
20734,Jesse Urholin,Alliance," Hopstock""",W,Points,N/A,N/A
20735,Jesse Urholin,Alliance,D. Borovic,W,Points,ABS,2016
20736,Jesse Urholin,Alliance,Felipe Mota,W,Points,94KG,2017
20737,Jesse Urholin,Alliance,R. Bonfim,W,Pts: 2x0,94KG,2017
20738,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Bianca Basilio,L,Triangle,ABS,2021
20739,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,Pts: 2x0,49KG,2021
20740,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Ingridd Alves,L,Armlock,ABS,2021
20741,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mariana Rolszt,L,"""Pts: 0x0",49KG,N/A
20742,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,Pts: 2x2,49KG,2021
20743,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mayssa Bastos,L,Choke from back,49KG,2021
20744,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Fernanda Mazzelli,L,Pts: 3x0,ABS,2022
20745,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Gabrieli Pessanha,L,Choke,ABS,2022
20746,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,Choke from back,53KG,2022
20747,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Julia Alves,L,"""Pts: 2x2",ABS,N/A
20748,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,Pts: 3x1,49KG,2022
20749,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Amanda Magda,L,"""Pts: 2x2",ABS,N/A
20750,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Amanda Magda,L,Toe hold,ABS,2022
20751,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Diana Teixeira,L,Points,49KG,2022
20752,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,"""Pts: 0x0",49KG,N/A
20753,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Kauany Queiroz,L,Americana,ABS,2023
20754,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Thamires Aquino,L,"""Pts: 4x4",53KG,N/A
20755,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,Pts: 2x0,49KG,2023
20756,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mayara Moreira,L,Botinha,ABS,2023
20757,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Maria Vicentini,L,Referee Decision,ABS,2023
20758,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Maria Luiza,L,"""Pts: 2x2",ABS,N/A
20759,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mayssa Bastos,L,Choke from back,53KG,2024
20760,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Andressa Tolentino,L,Pts: 2x0,53KG,2024
20761,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Stephanie Costa,L,Smother tap,ABS,2024
20762,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,L,Points,53KG,2024
20763,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Amanda Monteiro,L,"""Pts: 0x0",53KG,N/A
20764,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Diana Teixeira,L,Pts: 3x3,49KG,2024
20765,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mariana Rolszt,W,Pts: 2x0,49KG,2021
20766,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Eliana Carauni,W,Pts: 1x0,49KG,2021
20767,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Hanna Carvalho,W,Pts: 2x0,49KG,2021
20768,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,Pts: 2x1,49KG,2021
20769,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,Pts: 6x4,N/A,2021
20770,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mariana Rolszt,W,Pts: 2x0,49KG,2021
20771,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Victoria Amaral,W,Pts: 6x4,ABS,2021
20772,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Graciele Fava,W,Referee Decision,ABS,2021
20773,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Amber Freitas,W,Kneebar,49KG,2021
20774,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,C. Ochotorena,W,Pts: 3x2,49KG,2021
20775,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Ingrid Assis,W,Botinha,49KG,2021
20776,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Thais Loureiro,W,Pts: 3x0,49KG,2021
20777,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mariana Rolszt,W,"""Pts: 0x0",49KG,N/A
20778,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Serena Gabrieli,W,Botinha,49KG,2021
20779,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Marcia Karina,W,Choke from back,ABS,2022
20780,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mariana Rolszt,W,"""Pts: 0x0",ABS,N/A
20781,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,"""Pts: 2x2",53KG,N/A
20782,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Natalia Zumba,W,Pts: 4x2,ABS,2022
20783,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Edna Vanessa,W,Armbar,53KG,2022
20784,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Victoria Borba,W,Choke from back,ABS,2022
20785,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Graciele Fava,W,Pts: 2x0,ABS,2022
20786,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Dayane Souza,W,Triangle,58KG,2022
20787,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Ana Schmitt,W,Pts: 4x2,58KG,2022
20788,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Karen Terra,W,Referee Decision,49KG,2022
20789,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,Pts: 9x7,49KG,2022
20790,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Maria Sousa,W,Pts: 3x0,49KG,2022
20791,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Beatriz Santos,W,Pts: 2x0,53KG,2022
20792,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Julia Jesus,W,Armbar,53KG,2022
20793,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Karen Terra,W,Botinha,53KG,2022
20794,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,Botinha,49KG,2022
20795,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Julia Jesus,W,Amassa pao choke,49KG,2023
20796,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Jessa Khan,W,Pts: 2x0,49KG,2023
20797,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Thais Loureiro,W,"""Pts: 0x0",49KG,N/A
20798,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Beatriz Santos,W,Pts: 8x0,53KG,2023
20799,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Flavia Soares,W,N/A,53KG,2023
20800,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mara Kelly,W,"""Pts: 2x2",49KG,N/A
20801,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,Choke from back,49KG,2023
20802,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Jhenifer Aquino,W,Pts: 0x0,49KG,2023
20803,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Flavia Soares,W,Pts: 6x4,53KG,2023
20804,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Eliana Carauni,W,Pts: 4x2,53KG,2023
20805,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Amber Freitas,W,Pts: 2x0,49KG,2023
20806,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Sayuri Batista,W,Straight ankle lock,53KG,2023
20807,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Duda Tozoni,W,Armbar,53KG,2023
20808,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Leticia Gomes,W,Pts: 2x1,49KG,2023
20809,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Maria Abreu,W,Pts: 2x1,49KG,2023
20810,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Diana Teixeira,W,Pts: 1x0,49KG,2023
20811,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Maria Abreu,W,Loop choke,49KG,2023
20812,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Nathalie Gomes,W,Canto choke,53KG,2023
20813,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Melissa Costa,W,RNC,53KG,2023
20814,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Jennyffer Thais,W,Crucifix choke,53KG,2023
20815,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Beatriz Santos,W,Pts: 8x2,53KG,2023
20816,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Flavia Soares,W,Guillotine,51KG,2023
20817,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Barbara Silva,W,Pts: 2x0,51KG,2023
20818,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Barbara Silva,W,RNC,51KG,2023
20819,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Eliza Regia,W,Armbar,ABS,2023
20820,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Nathalie Gomes,W,Pts: 6x0,53KG,2023
20821,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Giulia Gregorut,W,Pts: 2x0,53KG,2023
20822,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Ingrid Assis,W,Triangle,58KG,2023
20823,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Ingrid Assis,W,Loop choke,ABS,2023
20824,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Alexia Arantes,W,Armbar,ABS,2023
20825,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Jessica Victorino,W,Kimura,53KG,2024
20826,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Nathalie Touson,W,Pts: 9x6,53KG,2024
20827,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Nathalie Touson,W,Armbar,53KG,2024
20828,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Laura Peretti,W,Triangle armlock,53KG,2024
20829,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Rose Sharouni,W,Triangle armlock,53KG,2024
20830,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Mayssa Bastos,W,Pts: 2x0,53KG,2024
20831,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Andressa Tolentino,W,Referee Decision,53KG,2024
20832,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Maria Monteiro,W,Pts: 4x0,ABS,2024
20833,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Laura Peretti,W,Straight ankle lock,53KG,2024
20834,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Brenda Larissa,W,Pts: 2x0,53KG,2024
20835,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Stephanie Diniz,W,Kimura,53KG,2024
20836,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Stephanie Aparecida,W,N/A,ABS,2024
20837,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Andressa Nogueira,W,"""Pts: 0x0",53KG,N/A
20838,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Isadora Maggioni,W,Pts: 7x2,53KG,2024
20839,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Jessica Crane,W,Straight ankle lock,53KG,2024
20840,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Leticia Gomes,W,Kneebar,51KG,2024
20841,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Barbara Silva,W,DQ,51KG,2024
20842,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Leticia Gomes,W,DQ,53KG,2024
20843,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Leticia Gomes,W,Pts: 3x0,49KG,2024
20844,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Camila Reis,W,Armbar,49KG,2024
20845,Jessica Caroline,PAX JJ Academy / Alessandro BJJ,Flavia Bastos,W,Pts: 3x0,49KG,2024
20846,Jhenifer Aquino,Atos,Mayssa Bastos,L,Pts: 4x0,49KG,2022
20847,Jhenifer Aquino,Atos,Amber Freitas,L,Points,47KG,2022
20848,Jhenifer Aquino,Atos,Brenda Larissa,L,"""Pts: 2x2",49KG,N/A
20849,Jhenifer Aquino,Atos,Jessica Caroline,L,Pts: 0x0,49KG,2023
20850,Jhenifer Aquino,Atos,Mayssa Bastos,L,Pts: 4x2,49KG,2023
20851,Jhenifer Aquino,Atos,Ana Silva,L,Pts: 4x2,49KG,2024
20852,Jhenifer Aquino,Atos,Ana Silva,L,Pts: 2x0,49KG,2024
20853,Jhenifer Aquino,Atos,Mayssa Bastos,L,Pts: 10x0,49KG,2024
20854,Jhenifer Aquino,Atos,Amber Freitas,W,Choke from back,49KG,2022
20855,Jhenifer Aquino,Atos,Kaori Hernandez,W,DQ,49KG,2022
20856,Jhenifer Aquino,Atos,Brenda Dang,W,Choke from back,49KG,2022
20857,Jhenifer Aquino,Atos,Amber Freitas,W,Armbar,49KG,2022
20858,Jhenifer Aquino,Atos,Brenda Dang,W,Botinha,49KG,2022
20859,Jhenifer Aquino,Atos,Mariana Rolszt,W,Referee Decision,49KG,2022
20860,Jhenifer Aquino,Atos,Giulia Gregorut,W,"""Pts: 0x0",49KG,N/A
20861,Jhenifer Aquino,Atos,Mariana Rolszt,W,Pts: 2x0,49KG,2022
20862,Jhenifer Aquino,Atos,Lavinia Barbosa,W,"""Pts: 0x0",46KG,N/A
20863,Jhenifer Aquino,Atos,Amber Freitas,W,Pts: 7x2,46KG,2022
20864,Jhenifer Aquino,Atos,Mariana Rolszt,W,Kimura,46KG,2022
20865,Jhenifer Aquino,Atos,Giulia Gregorut,W,"""Pts: 2x2",46KG,N/A
20866,Jhenifer Aquino,Atos,Lavinia Barbosa,W,Referee Decision,49KG,2023
20867,Jhenifer Aquino,Atos,Brenda Larissa,W,Referee Decision,49KG,2023
20868,Jhenifer Aquino,Atos,Lavinia Barbosa,W,"""Pts: 2x2",49KG,N/A
20869,Jhenifer Aquino,Atos,Brenda Larissa,W,Referee Decision,49KG,2023
20870,Jhenifer Aquino,Atos,Mara Kelly,W,Pts: 12x4,49KG,2024
20871,Jhenifer Aquino,Atos,Ana Silva,W,Referee Decision,49KG,2024
20872,João Assis,Checkmat,Roberto Alencar,L,Kimura,94KG,2009
20873,João Assis,Checkmat,Rafael Lovato,L,Pts: 2x0,94KG,2010
20874,João Assis,Checkmat,Rafael Lovato,L,Points,94KG,2010
20875,João Assis,Checkmat,Leo Nogueira,L,Referee Decision,100KG,2011
20876,João Assis,Checkmat,Braga Neto,L,Choke from back,O92,2011
20877,João Assis,Checkmat,Davi Ramos,L,Toe hold,ABS,2011
20878,João Assis,Checkmat,Dean Lister,L,Heel hook,99KG,2011
20879,João Assis,Checkmat,Victor Estima,L,Pts: 2x0,ABS,2011
20880,João Assis,Checkmat,Bernardo Faria,L,Pts: 3x2,O100KG,2012
20881,João Assis,Checkmat,Felipe Bueno,L,Pts: 7x2,100KG,2012
20882,João Assis,Checkmat,Alexandre Ribeiro,L,Referee Decision,100KG,2012
20883,João Assis,Checkmat,Antonio Peinado,L,North south choke,ABS,2012
20884,João Assis,Checkmat,Joao Rocha,L,Points,ABS,2013
